product_id,name,name,category,subcategory,brand,price,image_url,product_class,diagnostic_status_label,performance_substatus,confidence_level,priority_score,priority_tier,urgency_level,root_cause,root_cause_details,all_issues,issues_count,recommended_action,recommended_action_ar,recommended_action_primary,recommended_action_secondary,recommended_action_primary_ar,recommended_action_secondary_ar,diagnostic_reason,contextual_weakness_reason,evidence_line_1,evidence_line_2,evidence_line_3,unique_viewers,unique_cart_users,unique_buyers,purchase_conversion_rate,category_avg_conversion,relative_conversion_vs_category,revenue,has_bundle_opportunity,bundle_partner_product_id,bundle_partner_name,bundle_strategy,bundle_reason
102,تابلت 10 انش - اصدار خاص,تابلت 10 انش - اصدار خاص,الالكترونيات,unknown_subcategory,لينوفو,1982.66,,Moderate,متوسط,High Abandonment + High Price vs Peers,High,53.16,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing): The product appears overpriced relative to its closest peer group.",conversion_friction|pricing|trust,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with هاتف ذكي برو ماكس where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج هاتف ذكي برو ماكس عندما يكون ذلك مناسبا.,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 121.05% vs category avg 796.12%.,Price is above peer average (1982.66 vs 2959.02).,Cart abandonment is high at 100.00%.,19,6.0,19.0,1.2105263157894737,7.961233440029987,0.1520526090470868,51549.16,True,1,هاتف ذكي برو ماكس,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
139,حقيبه رياضيه جيم - اصدار خاص,حقيبه رياضيه جيم - اصدار خاص,الرياضه واللياقه,unknown_subcategory,اديداس,351.69,,Moderate,متوسط,High Abandonment + High Price vs Peers,High,52.98,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing): The product appears overpriced relative to its closest peer group.",conversion_friction|pricing|trust,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with اوزان حديد طقم 20 كيلو where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج اوزان حديد طقم 20 كيلو عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 141.18% vs category avg 850.97%.,Price is above peer average (351.69 vs 405.32).,Rating trails peers (3.60 vs 4.06).,17,4.0,17.0,1.411764705882353,8.50970943604373,0.1659004595271704,9847.32,True,47,اوزان حديد طقم 20 كيلو,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
119,ماكينه قهوه اسبريسو - اصدار خاص,ماكينه قهوه اسبريسو - اصدار خاص,المنزل والمطبخ,unknown_subcategory,تيفال,1350.85,,Moderate,متوسط,High Abandonment + High Price vs Peers,High,52.9,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing): The product appears overpriced relative to its closest peer group.",conversion_friction|pricing|trust,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with فرن كهربايي 60 لتر - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج فرن كهربايي 60 لتر - اصدار خاص عندما يكون ذلك مناسبا.,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 77.14% vs category avg 439.13%.,Price is above peer average (1350.85 vs 1508.28).,Cart abandonment is high at 100.00%.,35,9.0,27.0,0.7714285714285715,4.391284662352632,0.1756726404102617,43227.2,True,91,فرن كهربايي 60 لتر - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
86,لباس رياضي ضاغط - اصدار خاص,لباس رياضي ضاغط - اصدار خاص,الرياضه واللياقه,unknown_subcategory,نيو بالانس,336.99,,Moderate,متوسط,High Abandonment + High Price vs Peers,High,52.9,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing): The product appears overpriced relative to its closest peer group.",conversion_friction|pricing|trust,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with حصيره يوغا مضاده للانزلاق - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج حصيره يوغا مضاده للانزلاق - اصدار خاص عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 147.06% vs category avg 850.97%.,Price is above peer average (336.99 vs 431.36).,Cart abandonment is high at 100.00%.,17,6.0,17.0,1.4705882352941178,8.50970943604373,0.1728129786741358,8424.75,True,117,حصيره يوغا مضاده للانزلاق - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
193,مجموعه كتب الطفل التعليميه - اصدار خاص,مجموعه كتب الطفل التعليميه - اصدار خاص,الكتب والتعليم,unknown_subcategory,دار الفكر,256.05,,Moderate,متوسط,High Abandonment + High Price vs Peers,High,52.88,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing): The product appears overpriced relative to its closest peer group.",conversion_friction|pricing|trust,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with مجموعه كتب الطفل التعليميه - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج مجموعه كتب الطفل التعليميه - اصدار خاص عندما يكون ذلك مناسبا.,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 60.71% vs category avg 336.35%.,Price is above peer average (256.05 vs 215.32).,Rating trails peers (3.40 vs 3.52).,56,17.0,33.0,0.6071428571428571,3.3634956997365264,0.1805094792273457,10498.05,True,175,مجموعه كتب الطفل التعليميه - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
137,راوتر واي فاي 6 - اصدار خاص,راوتر واي فاي 6 - اصدار خاص,الالكترونيات,unknown_subcategory,اوبو,593.31,,Moderate,متوسط,High Abandonment + Weak Content,High,52.79,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | content): Product content richness or image coverage lags similar products.",conversion_friction|trust|content,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with شاشه 4K 27 انش where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج شاشه 4K 27 انش عندما يكون ذلك مناسبا.,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,قوة العلامة التجارية أقل من منافسيه داخل المجموعة | الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 118.18% vs category avg 796.12%.,Cart abandonment is high at 100.00%.,,22,7.0,22.0,1.181818181818182,7.961233440029987,0.1484466183186974,17205.989999999998,True,6,شاشه 4K 27 انش,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
199,زيت ارغان طبيعي - اصدار خاص,زيت ارغان طبيعي - اصدار خاص,الجمال والعنايه,unknown_subcategory,بيوتانيا,107.47,,Moderate,متوسط,High Abandonment + Weak Content,High,52.71,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | content): Product content richness or image coverage lags similar products.",conversion_friction|trust|content,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with طقم مكياج احترافي where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج طقم مكياج احترافي عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,تقييم المنتج أقل من متوسط المنتجات المشابهة | الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 128.57% vs category avg 676.88%.,Rating trails peers (2.60 vs 3.34).,Cart abandonment is high at 100.00%.,21,11.0,21.0,1.2857142857142858,6.768778422340422,0.18994775799881,3331.57,True,34,طقم مكياج احترافي,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
44,جهاز مشي كهربايي,جهاز مشي كهربايي,الرياضه واللياقه,unknown_subcategory,نيو بالانس,1768.56,,Moderate,متوسط,High Abandonment + High Price vs Peers,High,52.63,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing): The product appears overpriced relative to its closest peer group.",conversion_friction|pricing|trust,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with اوزان حديد طقم 20 كيلو - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج اوزان حديد طقم 20 كيلو - اصدار خاص عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 166.67% vs category avg 850.97%.,Price is above peer average (1768.56 vs 783.73).,Cart abandonment is high at 100.00%.,15,4.0,15.0,1.6666666666666667,8.50970943604373,0.1958547091640206,45982.56,True,131,اوزان حديد طقم 20 كيلو - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
7,كاميرا ميرورليس,كاميرا ميرورليس,الالكترونيات,unknown_subcategory,ال جي,2063.12,,Moderate,متوسط,High Abandonment + High Price vs Peers,High,52.62,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing): The product appears overpriced relative to its closest peer group.",conversion_friction|pricing|trust,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with سماعات لاسلكيه where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج سماعات لاسلكيه عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 157.14% vs category avg 796.12%.,Price is above peer average (2063.12 vs 3270.65).,Cart abandonment is high at 100.00%.,21,3.0,21.0,1.5714285714285714,7.961233440029987,0.197385063918268,78398.56,True,3,سماعات لاسلكيه,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
77,دوره برمجه اكاديميه USB - اصدار خاص,دوره برمجه اكاديميه USB - اصدار خاص,الكتب والتعليم,unknown_subcategory,الوراق,193.57,,Moderate,متوسط,High Abandonment + High Price vs Peers,High,52.57,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing): The product appears overpriced relative to its closest peer group.",conversion_friction|pricing|trust,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with اطلس العالم المصور - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج اطلس العالم المصور - اصدار خاص عندما يكون ذلك مناسبا.,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 69.23% vs category avg 336.35%.,Price is above peer average (193.57 vs 278.63).,Rating trails peers (3.40 vs 3.56).,39,9.0,27.0,0.6923076923076923,3.3634956997365264,0.2058298134176068,5807.099999999999,True,150,اطلس العالم المصور - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
69,لابتوب الترا سليم - اصدار خاص,لابتوب الترا سليم - اصدار خاص,الالكترونيات,unknown_subcategory,اوبو,5185.33,,Moderate,متوسط,High Abandonment + High Price vs Peers,High,52.43,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing): The product appears overpriced relative to its closest peer group.",conversion_friction|pricing|trust,3,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with سماعات لاسلكيه where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج سماعات لاسلكيه عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 168.75% vs category avg 796.12%.,Price is above peer average (5185.33 vs 4545.30).,Rating trails peers (2.50 vs 3.36).,16,5.0,16.0,1.6875,7.961233440029987,0.21196464250314,150374.57,True,3,سماعات لاسلكيه,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
108,كاميرا ميرورليس - اصدار خاص,كاميرا ميرورليس - اصدار خاص,الالكترونيات,unknown_subcategory,ال جي,5179.59,,Moderate,متوسط,High Abandonment + High Price vs Peers + Weak Content,High,52.25,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing | content): The product appears overpriced relative to its closest peer group. Also: Product content richness or image coverage lags similar products.",conversion_friction|pricing|trust|content,4,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with راوتر واي فاي 6 where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج راوتر واي فاي 6 عندما يكون ذلك مناسبا.,هناك اهتمام واضح بالمنتج لكن جزءًا من العملاء لا يكمل الشراء بعد الإضافة للسلة.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | قوة العلامة التجارية أقل من منافسيه داخل المجموعة | تقييم المنتج أقل من متوسط المنتجات المشابهة | الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 178.95% vs category avg 796.12%.,Price is above peer average (5179.59 vs 4546.45).,Rating trails peers (3.30 vs 3.20).,19,11.0,19.0,1.7894736842105263,7.961233440029987,0.2247734220696066,191644.83,True,9,راوتر واي فاي 6,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
191,غساله اوتوماتيك 8 كيلو - اصدار خاص,غساله اوتوماتيك 8 كيلو - اصدار خاص,المنزل والمطبخ,unknown_subcategory,هايسنس,2178.66,,Moderate,متوسط,High Abandonment + High Price vs Peers + Weak Content,High,52.2,Medium,Medium,conversion_friction,"Cart activity exists, but too few cart users convert to buyers. Additional issues detected (conversion_friction | pricing | content): The product appears overpriced relative to its closest peer group. Also: Product content richness or image coverage lags similar products.",conversion_friction|pricing|trust|content,4,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,Investigate checkout or value-friction and reduce drop-off after add-to-cart.,Bundle with فرن كهربايي 60 لتر - اصدار خاص where relevant.,افحص تعثر ما بعد الاضافة للسلة وخفف اسباب الانسحاب قبل الشراء.,فعّل باقة او ربطا مع المنتج فرن كهربايي 60 لتر - اصدار خاص عندما يكون ذلك مناسبا.,المنتج يُشاهَد لكنه لا يتحول إلى شراء بالمستوى المطلوب.,السعر أعلى من المستوى المعتاد داخل المجموعة المنافسة | تقييم المنتج أقل من متوسط المنتجات المشابهة | الدعم البصري أضعف من المنافسين من حيث عدد الصور | عدد المراجعات أقل من المنتجات المشابهة مما يضعف الثقة,Conversion 100.00% vs category avg 439.13%.,Price is above peer average (2178.66 vs 1688.81).,Rating trails peers (2.80 vs 3.30).,23,10.0,21.0,1.0,4.391284662352632,0.2277237931244133,54466.5,True,195,فرن كهربايي 60 لتر - اصدار خاص,Substitute,شركاء مقترحون بناءً على الشراء المتكرر داخل نفس القسم.
